timestamp,open,high,low,close,volume
1517603700000,0.00095533,0.00095721,0.00095433,0.00095718,23167.0
1517603760000,0.00095598,0.00095789,0.00095534,0.00095789,4099.0
1517603820000,0.00095789,0.00095805,0.00095789,0.00095805,11216.0
1517603880000,0.00095791,0.00096,0.00095718,0.00095786,13611.0
1517603940000,0.00095786,0.00096,0.00095432,0.00095805,15614.0
1517604000000,0.00095805,0.00095984,0.00095543,0.00095545,5560.0
1517604060000,0.00095543,0.00095771,0.0009542,0.0009542,4566.0
1517604120000,0.00095428,0.00095597,0.00095345,0.00095345,4584.0
1517604180000,0.00095425,0.00095587,0.00095265,0.00095367,4956.0
1517604240000,0.00095367,0.00095582,0.00095367,0.0009556,17394.0
1517604300000,0.00095582,0.00095684,0.0009558,0.0009558,9146.0
1517604360000,0.0009558,0.00095582,0.00095559,0.00095559,3404.0
1517604420000,0.00095582,0.00095582,0.00095393,0.00095572,8721.0
1517604480000,0.00095572,0.00095891,0.00095572,0.00095582,13908.0
1517604540000,0.00095582,0.00095877,0.00095582,0.00095607,2205.0
1517604600000,0.00095606,0.000958,0.00095599,0.00095607,7958.0
1517604660000,0.00095781,0.00095996,0.00095607,0.00095996,9675.0
1517604720000,0.00095995,0.00096082,0.00095781,0.00096082,14646.0
1517604780000,0.00096,0.00096082,0.00096,0.00096,8096.0
1517604840000,0.00096,0.0009608,0.00095996,0.00096,12868.0
1517604900000,0.00096037,0.00096051,0.000958,0.00095999,12339.0
